ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Type,Fuel,Vent Type,Storage Volume (gallons),First Hour Rating (gallons),Maximum Gallons Per Minute,Minimum Gallons Per Minute,Draw Pattern (Intended Usage),Uniform Energy Factor (UEF),Therms/year for Natural Gas,Gallons/year for Propane,Max. Input Rate for Gas Products (Btu/hr),Max. Amps,Recovery Efficiency (%),Tank Height (inches),Height to Vent (inches),Tank Diameter (inches),Vent Size 1 (inches),Vent Size 2 (inches),Water Heater Depth (inches),Water Heater Height (inches),Water Heater Width (inches),Connected Capable,Connects Using,DR Protocol,Communication Hardware Architecture,Load Up Functionality,Optional Operational Mode Functionality,Time of Use Schedule,Primary Communication Module/Device Brand Name and Model Number,Is Broadband Internet Connection Needed for Demand Response?,Refrigerant Type,Refrigerant with GWP,Sound Pressure Level,Date Available On Market,Date Certified,Markets,CB Model Identifier,Tax Credit Eligible
3462974,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CRTGH-SR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CRTGH-SR11I_04192024003601_3287835,Yes
3462925,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CRTGH-SR84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_CRTGH-SR84I_04192024003549_6909243,Yes
3462958,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECERTGH-S10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_ECERTGH-S10I_04192024003557_2262807,Yes
3462983,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECERTGH-S11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_ECERTGH-S11I_04192024003604_246442,Yes
3462931,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECERTGH-S84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_ECERTGH-S84I_04192024003551_8988452,Yes
3462959,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECERTGH-SR10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_ECERTGH-SR10I_04192024003557_3010185,Yes
3462984,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECERTGH-SR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_ECERTGH-SR11I_04192024003604_6943090,Yes
3462933,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECERTGH-SR84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_ECERTGH-SR84I_04192024003551_3754906,Yes
3462922,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHS160IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_ECOHS160IN_04192024003548_9747340,Yes
3462921,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHS160IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_ECOHS160IP_04192024003548_6834349,Yes
3462942,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHS180IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHS180IN_04192024003554_436110,Yes
3462948,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHS180IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHS180IP_04192024003555_782174,Yes
3462968,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHS200IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHS200IN_04192024003600_8909606,Yes
3462972,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHS200IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHS200IP_04192024003601_833966,Yes
3462919,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHSR160IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_ECOHSR160IN_04192024003548_1249835,Yes
3462923,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHSR160IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_ECOHSR160IP_04192024003548_2910245,Yes
3462944,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHSR180IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHSR180IN_04192024003554_5882545,Yes
3462950,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHSR180IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHSR180IP_04192024003555_3812526,Yes
3462971,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHSR200IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHSR200IN_04192024003600_3327812,Yes
3462975,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,ECOHSR200IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_ECOHSR200IP_04192024003601_9587557,Yes
3462966,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHS11IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHS11IN_04192024003559_645637,Yes
3462967,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHS11IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHS11IP_04192024003600_503029,Yes
3462918,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHS84IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RMTGHS84IN_04192024003547_9879892,Yes
3462917,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHS84IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RMTGHS84IP_04192024003547_481566,Yes
3462943,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHSR10IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHSR10IN_04192024003553_9133648,Yes
3462946,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHSR10IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHSR10IP_04192024003553_4857742,Yes
3462969,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHSR11IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHSR11IN_04192024003600_510141,Yes
3462970,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHSR11IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHSR11IP_04192024003600_1825287,Yes
3462916,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHSR84IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RMTGHSR84IN_04192024003547_292987,Yes
3462920,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHSR84IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RMTGHSR84IP_04192024003548_1533875,Yes
3462977,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,CRUTGH-S11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CRUTGH-S11I_04192024003602_1392603,Yes
3462973,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,CRUTGH-SR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CRUTGH-SR11I_04192024003601_1687111,Yes
3462937,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-S10IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-S10IN_04192024003553_8755300,Yes
3462940,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-S10IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-S10IP_04192024003553_9083907,Yes
3462964,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-S11IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-S11IN_04192024003559_1240632,Yes
3462965,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-S11IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-S11IP_04192024003559_9673027,Yes
3462915,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-S84IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RECTGH-S84IN_04192024003545_529753,Yes
3462914,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-S84IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RECTGH-S84IP_04192024003545_9750209,Yes
3462938,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-SR10IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-SR10IN_04192024003553_4411592,Yes
3462939,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-SR10IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-SR10IP_04192024003553_8921599,Yes
3462963,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-SR11IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-SR11IN_04192024003559_6825967,Yes
3462962,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-SR11IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RECTGH-SR11IP_04192024003558_1381359,Yes
3462912,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-SR84IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RECTGH-SR84IN_04192024003545_1168339,Yes
3462913,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RECTGH-SR84IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RECTGH-SR84IP_04192024003545_1034733,Yes
4006003,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-CS11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,03/28/2025,United States,ES_1071043_RTGH-CS11I_03072025003133_25217110172,Yes
4006004,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-CSR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,03/28/2025,United States,ES_1071043_RTGH-CSR11I_03072025003136_25217110173,Yes
3462910,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-S10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RTGH-S10I_04192024003543_8392491,Yes
3462908,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-S11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RTGH-S11I_04192024003543_5531068,Yes
3555168,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-S84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,07/22/2024,United States,ES_1071043_RTGH-S84I_04262024152604_6674423,Yes
3462935,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-SR10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RTGH-SR10I_04192024003552_4003790,Yes
3462961,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-SR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RTGH-SR11I_04192024003558_6809284,Yes
3555169,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,RTGH-SR84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,07/22/2024,United States,ES_1071043_RTGH-SR84I_04262024152612_5862387,Yes
3462951,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,CRMTGHS10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,09/01/2024,04/26/2024,Canada,ES_1071043_CRMTGHS10I_04192024003556_4442769,Yes
3462981,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,CRMTGHS11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,09/01/2024,04/26/2024,Canada,ES_1071043_CRMTGHS11I_04192024003603_9132744,Yes
3462926,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,CRMTGHS84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,09/01/2024,04/26/2024,Canada,ES_1071043_CRMTGHS84I_04192024003549_9370014,Yes
3462954,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,CRMTGHSR10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,09/01/2024,04/26/2024,Canada,ES_1071043_CRMTGHSR10I_04192024003556_2366193,Yes
3462979,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,CRMTGHSR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,09/01/2024,04/26/2024,Canada,ES_1071043_CRMTGHSR11I_04192024003603_6254502,Yes
3462927,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,CRMTGHSR84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,09/01/2024,04/26/2024,Canada,ES_1071043_CRMTGHSR84I_04192024003550_7777307,Yes
3462941,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHS10IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHS10IN_04192024003553_5531903,Yes
3462945,"Rheem Sales Company, Inc.",Richmond,Gas Tankless,RMTGHS10IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RMTGHS10IP_04192024003553_2437556,Yes
2408824,"Vesta.DS., Inc.",Vesta,VRP-150,VRP-150,,,Gas Tankless,"Natural Gas, Propane",,,,4.3,0.5,High-Usage,0.95,178,194.53,150000,5,,,,,2,2,11.6,27.6,18.1,No,,,,,,,,,,,,12/28/2016,02/23/2023,"United States, Canada",ES_1137991_VRP-150_02212023095547_9820900,Yes
3417680,"Vesta.DS., Inc.",Vesta,VRP PLUS-150,VRP-PLUS-150,,810139790037,Gas Tankless,"Natural Gas, Propane",Direct Vent,1,,4.7,0.5,High-Usage,0.95,178,194.53,150000,5,99,27.6,720,18.1,2,2,11.6,27.6,18.1,No,,,,,,,,,,,,10/16/2023,03/01/2024,"United States, Canada",ES_1137991_VRP-PLUS-150_10042023085339_9011990,Yes
3417678,"Vesta.DS., Inc.",Vesta,VRS PLUS-199,VRS PLUS-199,,810139790068,Gas Tankless,"Natural Gas, Propane",,1,,5.9,0.5,High-Usage,0.96,176,192.35,199000,5,99,27.6,720,18.1,2,2,11.6,27.6,18.1,No,,,,,,,,,,,,10/16/2023,03/01/2024,"United States, Canada",ES_1137991_VRS PLUS-199_10032023174234_1117671,Yes
4006005,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-CS11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,03/28/2025,United States,ES_1071043_RUTGH-CS11I_03072025003139_25217110174,Yes
4006006,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-CSR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,03/28/2025,United States,ES_1071043_RUTGH-CSR11I_03072025003139_25217110175,Yes
3462934,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-S10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RUTGH-S10I_04192024003552_3132007,Yes
3462960,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-S11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RUTGH-S11I_04192024003558_5208263,Yes
3462909,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-S84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RUTGH-S84I_04192024003543_2241922,Yes
3462936,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-SR10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RUTGH-SR10I_04192024003552_1823777,Yes
3462957,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-SR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,United States,ES_1071043_RUTGH-SR11I_04192024003557_8142278,Yes
3462911,"Rheem Sales Company, Inc.",Ruud,Gas Tankless,RUTGH-SR84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,United States,ES_1071043_RUTGH-SR84I_04192024003545_7497390,Yes
